"id","city_name"
"583",,"0"
"584",,"0"
"585",,"0"
"586",,"0"
"587",,"0"
"588",,"0"
"589",,"0"
"590",,"0"
"591",,"0"
"592",,"0"
"593",,"0"
"594",,"0"
"595",,"0"
"596",,"0"
"597",,"0"
"598",,"0"
"599",,"0"
"600",,"0"
"601",,"0"
"602",,"0"
"603",,"0"
"604",,"0"
"605",,"0"
"606",,"0"
"607",,"0"
"608",,"0"
"609",,"0"
"610",,"0"
"611",,"0"
"612",,"0"
"613",,"0"
"614",,"0"
"615",,"0"
"616",,"0"
"617",,"0"
"618",,"0"
"619",,"0"
"620",,"0"
"621",,"0"
"622",,"0"
"623",,"0"
"624",,"0"
"625",,"0"
"626",,"0"
"627",,"0"
"628",,"0"
"629",,"0"
"630",,"0"
"631",,"0"
"632",,"0"
"633",,"0"
"634",,"0"
"635",,"0"
"636",,"0"
"637",,"0"
"638",,"0"
"639",,"0"
"640",,"0"
"641",,"0"
"642",,"0"
"643",,"0"
"644",,"0"
"645",,"0"
"646",,"0"
"647",,"0"
"648",,"0"
"649",,"0"
"650",,"0"
"651",,"0"
"652",,"0"
"653",,"0"
"654",,"0"
"655",,"0"
"656",,"0"
"657",,"0"
"658",,"0"
"659",,"0"
"660",,"0"
"661",,"0"
"662",,"0"
"663",,"0"
"664",,"0"
"665",,"0"
"666",,"0"
"667",,"0"
"668",,"0"
"669",,"0"
"670",,"0"
"671",,"0"
"672",,"0"
"673",,"0"
"674",,"0"
"675",,"0"
"676",,"0"
"677",,"0"
"678",,"0"
"679",,"0"
"680",,"0"
"681",,"0"
"682",,"0"
"683",,"0"
"684",,"0"
"685",,"0"
"686",,"0"
"687",,"0"
"688",,"0"
"689",,"0"
"690",,"0"
"691",,"0"
"692",,"0"
"693",,"0"
"694",,"0"
"695",,"0"
"696",,"0"
"697",,"0"
"698",,"0"
"699",,"0"
"700",,"0"
"701",,"0"
"702",,"0"
"703",,"0"
"704",,"0"
"705",,"0"
"706",,"0"
"707",,"0"
"708",,"0"
"709",,"0"
"710",,"0"
"711",,"0"
"712",,"0"
"713",,"0"
"714",,"0"
"715",,"0"
"716",,"0"
"717",,"0"
"718",,"0"
"719",,"0"
"720",,"0"
"721",,"0"
"722",,"0"
"723",,"0"
"724",,"0"
"725",,"0"
"726",,"0"
"727",,"0"
"728",,"0"
"729",,"0"
"730",,"0"
"731",,"0"
"732",,"0"
"733",,"0"
"734",,"0"
"735",,"0"
"736",,"0"
"737",,"0"
"738",,"0"
"739",,"0"
"740",,"0"
"741",,"0"
"742",,"0"
"743",,"0"
"744",,"0"
"745",,"0"
"746",,"0"
"747",,"0"
"748",,"0"
"749",,"0"
"750",,"0"
"751",,"0"
"752",,"0"
"753",,"0"
"754",,"0"
"755",,"0"
"756",,"0"
"757",,"0"
"758",,"0"
"759",,"0"
"760",,"0"
"761",,"0"
"762",,"0"
"763",,"0"
"764",,"0"
"765",,"0"
"766",,"0"
"767",,"0"
"768",,"0"
"769",,"0"
"770",,"0"
"771",,"0"
"772",,"0"
"773",,"0"
"774",,"0"
"775",,"0"
"776",,"0"
"777",,"0"
"778",,"0"
"779",,"0"
"780",,"0"
"781",,"0"
"782",,"0"
"783",,"0"
"784",,"0"
"785",,"0"
"786",,"0"
"787",,"0"
"788",,"0"
"789",,"0"
"790",,"0"
"791",,"0"
"792",,"0"
"793",,"0"
"794",,"0"
"795",,"0"
"796",,"0"
"797",,"0"
"798",,"0"
"799",,"0"
"800",,"0"
"801",,"0"
"802",,"0"
"803",,"0"
"804",,"0"
"805",,"0"
"806",,"0"
"807",,"0"
"808",,"0"
"809",,"0"
"810",,"0"
"811",,"0"
"812",,"0"
"813",,"0"
"814",,"0"
"815",,"0"
"816",,"0"
"817",,"0"
"818",,"0"
"819",,"0"
"820",,"0"
"821",,"0"
"822",,"0"
"823",,"0"
"824",,"0"
"825",,"0"
"826",,"0"
"827",,"0"
"828",,"0"
"829",,"0"
"830",,"0"
"831",,"0"
"832",,"0"
"833",,"0"
"834",,"0"
"835",,"0"
"836",,"0"
"837",,"0"
"838",,"0"
"839",,"0"
"840",,"0"
"841",,"0"
"842",,"0"
"843",,"0"
"844",,"0"
"845",,"0"
"846",,"0"
"847",,"0"
"848",,"0"
"849",,"0"
"850",,"0"
"851",,"0"
"852",,"0"
"853",,"0"
"854",,"0"
"855",,"0"
"856",,"0"
"857",,"0"
"858",,"0"
"859",,"0"
"860",,"0"
"861",,"0"
"862",,"0"
"863",,"0"
"864",,"0"
"865",,"0"
"866",,"0"
"867",,"0"
"868",,"0"
"869",,"0"
"870",,"0"
"871",,"0"
"872",,"0"
"873",,"0"
"874",,"0"
"875",,"0"
"876",,"0"
"877",,"0"
"878",,"0"
"879",,"0"
"880",,"0"
"881",,"0"
"882",,"0"
"883",,"0"
"884",,"0"
"885",,"0"
"886",,"0"
"887",,"0"
"888",,"0"
"889",,"0"
"890",,"0"
"891",,"0"
"892",,"0"
"893",,"0"
"894",,"0"
"895",,"0"
"896",,"0"
"897",,"0"
"898",,"0"
"899",,"0"
"900",,"0"
"901",,"0"
"902",,"0"
"903",,"0"
"904",,"0"
"905",,"0"
"906",,"0"
"907",,"0"
"908",,"0"
"909",,"0"
"910",,"0"
"911",,"0"
"912",,"0"
"913",,"0"
"914",,"0"
"915",,"0"
"916",,"0"
"917",,"0"
"918",,"0"
"919",,"0"
"920",,"0"
"921",,"0"
"922",,"0"
"923",,"0"
"924",,"0"
"925",,"0"
"926",,"0"
"927",,"0"
"928",,"0"
"929",,"0"
"930",,"0"
"931",,"0"
"932",,"0"
"933",,"0"
"934",,"0"
"935",,"0"
"936",,"0"
"937",,"0"
"938",,"0"
"939",,"0"
"940",,"0"
"941",,"0"
"942",,"0"
"943",,"0"
"944",,"0"
"945",,"0"
"946",,"0"
"947",,"0"
"948",,"0"
"949",,"0"
"950",,"0"
"951",,"0"
"952",,"0"
"953",,"0"
"954",,"0"
"955",,"0"
"956",,"0"
"957",,"0"
"958",,"0"
"959",,"0"
"960",,"0"
"961",,"0"
"962",,"0"
"963",,"0"
"964",,"0"
"965",,"0"
"966",,"0"
"967",,"0"
"968",,"0"
"969",,"0"
"970",,"0"
"971",,"0"
"972",,"0"
"973",,"0"
"974",,"0"
"975",,"0"
"976",,"0"
"977",,"0"
"978",,"0"
"979",,"0"
"980",,"0"
"981",,"0"
"982",,"0"
"983",,"0"
"984",,"0"
"985",,"0"
"986",,"0"
"987",,"0"
"988",,"0"
"989",,"0"
"990",,"0"
"991",,"0"
"992",,"0"
"993",,"0"
"994",,"0"
"995",,"0"
"996",,"0"
"997",,"0"
"998",,"0"
"999",,"0"
"1000",,"0"
"1001",,"0"
"1002",,"0"
"1003",,"0"
"1004",,"0"
"1005",,"0"
"1006",,"0"
"1007",,"0"
"1008",,"0"
"1009",,"0"
"1010",,"0"
"1011",,"0"
"1012",,"0"
"1013",,"0"
"1014",,"0"
"1015",,"0"
"1016",,"0"
"1017",,"0"
"1018",,"0"
"1019",,"0"
"1020",,"0"
"1021",,"0"
"1022",,"0"
"1023",,"0"
"1024",,"0"
"1025",,"0"
"1026",,"0"
"1027",,"0"
"1028",,"0"
"1029",,"0"
"1030",,"0"
"1031",,"0"
"1032",,"0"
"1033",,"0"
"1034",,"0"
"1035",,"0"
"1036",,"0"
"1037",,"0"
"1038",,"0"
"1039",,"0"
"1040",,"0"
"1041",,"0"
"1042",,"0"
"1043",,"0"
"1044",,"0"
"1045",,"0"
"1046",,"0"
"1047",,"0"
"1048",,"0"
"1049",,"0"
"1050",,"0"
"1051",,"0"
"1052",,"0"
"1053",,"0"
"1054",,"0"
"1055",,"0"
"1056",,"0"
"1057",,"0"
"1058",,"0"
"1059",,"0"
"1060",,"0"
"1061",,"0"
"1062",,"0"
"1063",,"0"
"1064",,"0"
"1065",,"0"
"1066",,"0"
"1067",,"0"
"1068",,"0"
"1069",,"0"
"1070",,"0"
"1071",,"0"
"1072",,"0"
"1073",,"0"
"1074",,"0"
"1075",,"0"
"1076",,"0"
"1077",,"0"
"1078",,"0"
"1079",,"0"
"1080",,"0"
"1081",,"0"
"1082",,"0"
"1083",,"0"
"1084",,"0"
"1085",,"0"
"1086",,"0"
"1087",,"0"
"1088",,"0"
"1089",,"0"
"1090",,"0"
"1091",,"0"
"1092",,"0"
"1093",,"0"
"1094",,"0"
"1095",,"0"
"1096",,"0"
"1097",,"0"
"1098",,"0"
"1099",,"0"
"1100",,"0"
"1101",,"0"
"id","state_name"
"1","Andhra Pradesh"
"2","Arunachal Pradesh"
"3","Assam"
"4","Bihar"
"5","Chhattisgarh"
"6","Goa"
"7","Gujarat"
"8","Haryana"
"9","Himachal Pradesh"
"10","Jammu and Kashmir"
"11","Jharkhand"
"12","Karnataka"
"13","Kerala"
"14","Madhya Pradesh"
"15","Maharashtra"
"16","Manipur"
"17","Meghalaya"
"18","Mizoram"
"19","Nagaland"
"20","Odisha"
"21","Punjab"
"22","Rajasthan"
"23","Sikkim"
"24","Tamil Nadu"
"25","Telangana"
"26","Tripura"
"27","Uttar Pradesh"
"28","Uttarakhand"
"29","West Bengal"
